league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2021,Chelsea,Tammy Abraham,1,2020,80,702,F S,22,1027,6,6.1891482546925545,6,6.1891482546925545,1,0.7214870899915695,32,9,0,0,7.901167066767812,2.122331554070115
ENG-Premier League,2021,Chelsea,Thiago Silva,1,2020,80,3288,D,23,1938,2,1.3205458130687475,2,1.3205458130687475,0,0.29149410128593445,13,5,3,1,7.842857085168362,7.6369176506996155
ENG-Premier League,2021,Chelsea,Timo Werner,1,2020,80,65,F M S,35,2605,6,13.432795317843556,6,13.432795317843556,8,6.667280228808522,80,36,2,0,20.533464793115854,5.242117813788354
ENG-Premier League,2021,Chelsea,Willy Caballero,1,2020,80,624,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14356300234794617,0.14356300234794617
ENG-Premier League,2021,Crystal Palace,Andros Townsend,1,2020,78,775,F M S,34,2255,1,2.471999518573284,1,2.471999518573284,5,4.1464946530759335,36,40,0,0,7.262481946498156,3.630241433158517
ENG-Premier League,2021,Crystal Palace,Cheikhou Kouyaté,1,2020,78,532,D M S,36,3126,1,0.8239277079701424,1,0.8239277079701424,0,0.8307867012917995,7,8,4,0,4.744332169182599,4.530509167350829
ENG-Premier League,2021,Crystal Palace,Christian Benteke,1,2020,78,606,F S,30,1824,10,7.457400366663933,10,7.457400366663933,1,0.6976268962025642,71,15,1,1,8.472844080999494,3.1535544050857425
ENG-Premier League,2021,Crystal Palace,Eberechi Eze,1,2020,78,8706,M S,34,2570,4,2.494570924434811,4,2.494570924434811,6,3.741961975581944,37,42,3,0,7.996476820204407,3.959955094382167
ENG-Premier League,2021,Crystal Palace,Gary Cahill,1,2020,78,699,D,20,1800,1,0.7365135010331869,1,0.7365135010331869,1,0.6217405945062637,11,8,3,0,2.2731895092874765,2.0231167282909155
ENG-Premier League,2021,Crystal Palace,Jack Butland,1,2020,78,856,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Crystal Palace,Jairo Riedewald,1,2020,78,6027,M S,33,1803,2,0.5630807876586914,2,0.5630807876586914,0,0.8973621036857367,8,11,4,0,3.511385193094611,2.3339512944221497
ENG-Premier League,2021,Crystal Palace,James McArthur,1,2020,78,633,M S,18,1482,0,0.28225409518927336,0,0.28225409518927336,2,1.5203706570900977,6,15,3,0,3.245604265946895,2.2573824785649776
ENG-Premier League,2021,Crystal Palace,James McCarthy,1,2020,78,589,M S,16,834,0,0.012277700006961823,0,0.012277700006961823,0,0.2898285947740078,1,5,1,0,1.1981807127594948,1.0280193164944649
ENG-Premier League,2021,Crystal Palace,James Tomkins,1,2020,78,530,D S,8,553,0,0.12336970120668411,0,0.12336970120668411,0,0.11044800281524658,2,1,1,0,0.2848687954246998,0.2848687954246998
ENG-Premier League,2021,Crystal Palace,Jean-Philippe Mateta,1,2020,78,5735,F S,7,213,1,0.32543040439486504,1,0.32543040439486504,0,0.016295300796628,4,1,0,0,0.39735590294003487,0.1360509991645813
ENG-Premier League,2021,Crystal Palace,Jeffrey Schlupp,1,2020,78,757,M S,27,1424,2,2.015110921114683,2,2.015110921114683,3,2.5725832264870405,18,18,3,0,5.158031335100532,3.4669602159410715
ENG-Premier League,2021,Crystal Palace,Joel Ward,1,2020,78,510,D S,26,2252,0,0.05171130131930113,0,0.05171130131930113,1,0.47300298884510994,2,7,5,0,3.1162296161055565,2.889396835118532
ENG-Premier League,2021,Crystal Palace,Jordan Ayew,1,2020,78,672,F M S,33,2097,1,2.58198132365942,1,2.58198132365942,3,0.8223462076857686,26,13,4,0,5.2682706490159035,2.6505747539922595
ENG-Premier League,2021,Crystal Palace,Luka Milivojevic,1,2020,78,5549,M S,31,2374,1,2.213461126666516,0,0.6911234292201698,1,1.7734648771584034,19,21,8,1,6.36730165919289,5.705258479341865
ENG-Premier League,2021,Crystal Palace,Mamadou Sakho,1,2020,78,485,D S,4,274,0,0.018834900110960007,0,0.018834900110960007,0,0.0,1,0,0,0,0.5140529870986938,0.5140529870986938
ENG-Premier League,2021,Crystal Palace,Martin Kelly,1,2020,78,525,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Crystal Palace,Michy Batshuayi,1,2020,78,1678,F S,18,706,2,1.3631452023983002,2,1.3631452023983002,1,1.65472068823874,12,9,0,0,3.7080082334578037,1.4757321141660213
ENG-Premier League,2021,Crystal Palace,Nathaniel Clyne,1,2020,78,603,D,13,1151,0,0.1229338999837637,0,0.1229338999837637,1,0.2224844992160797,4,4,2,0,1.8969627786427736,1.7311628945171833
ENG-Premier League,2021,Crystal Palace,Patrick van Aanholt,1,2020,78,730,D M S,22,1775,0,1.39833889529109,0,1.39833889529109,1,0.6495725978165865,18,12,2,0,4.809476420283318,3.354220826178789
ENG-Premier League,2021,Crystal Palace,Scott Dann,1,2020,78,512,D,15,1350,1,0.5482884962111712,1,0.5482884962111712,0,0.017612800002098083,4,1,1,0,1.1852098880335689,1.1675978926941752
ENG-Premier League,2021,Crystal Palace,Tyrick Mitchell,1,2020,78,8214,D,19,1710,1,1.075538009405136,1,1.075538009405136,1,0.23087899386882782,2,3,1,0,4.470527729019523,3.2567335087805986
ENG-Premier League,2021,Crystal Palace,Vicente Guaita,1,2020,78,2190,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,2,0,1.4324400760233402,1.4324400760233402
ENG-Premier League,2021,Crystal Palace,Wilfried Zaha,1,2020,78,522,F M S,30,2615,11,8.804446421563625,9,7.282108388841152,2,3.7028177306056023,60,30,6,0,13.579470183700323,3.6344375163316727
ENG-Premier League,2021,Everton,Abdoulaye Doucouré,1,2020,72,1726,M,29,2468,2,2.369523380883038,2,2.369523380883038,3,2.388998680282384,18,21,6,0,10.453213196247816,6.824094897136092
ENG-Premier League,2021,Everton,Alex Iwobi,1,2020,72,500,D F M S,30,1536,1,0.8436323963105679,1,0.8436323963105679,2,2.1553488839417696,15,16,0,0,7.2189144510775805,4.475585374981165
ENG-Premier League,2021,Everton,Allan,1,2020,72,1379,M S,24,2051,0,0.2417212026193738,0,0.2417212026193738,0,0.7722849044948816,7,16,6,0,9.109655421227217,8.364447997882962
ENG-Premier League,2021,Everton,André Gomes,1,2020,72,2383,M S,28,1574,0,0.42712836526334286,0,0.42712836526334286,1,1.0544498888775706,14,15,3,0,5.508418911136687,4.3762846030294895
ENG-Premier League,2021,Everton,Anthony Gordon,1,2020,72,8150,M S,3,87,0,0.0,0,0.0,0,0.019139999523758888,0,1,0,0,0.18850450217723846,0.18850450217723846
ENG-Premier League,2021,Everton,Ben Godfrey,1,2020,72,7689,D S,31,2682,0,0.7931147944182158,0,0.7931147944182158,2,0.9784833025187254,14,4,4,0,5.550381664186716,4.866148971021175
ENG-Premier League,2021,Everton,Bernard,1,2020,72,7063,F M S,12,438,1,0.19363570399582386,1,0.19363570399582386,0,0.5254478920251131,6,10,2,0,1.2825448121875525,0.7026601061224937
ENG-Premier League,2021,Everton,Cenk Tosun,1,2020,72,6477,S,5,37,0,0.0,0,0.0,0,0.07407929748296738,0,1,2,0,0.10806600004434586,0.03398720175027847
ENG-Premier League,2021,Everton,Dominic Calvert-Lewin,1,2020,72,5555,F S,33,2878,16,18.210516868159175,16,18.210516868159175,0,2.1018170565366745,83,18,3,0,19.88430229574442,4.270792106166482
ENG-Premier League,2021,Everton,Fabian Delph,1,2020,72,876,D M S,8,249,0,0.014957999810576439,0,0.014957999810576439,0,0.05444910004734993,1,2,1,0,1.060617508366704,1.0171574968844652
ENG-Premier League,2021,Everton,Gylfi Sigurdsson,1,2020,72,714,F M S,36,2250,6,6.404703702777624,3,3.360029112547636,5,4.837688572704792,49,44,2,0,8.47510883398354,3.6605118457227945
ENG-Premier League,2021,Everton,James Rodríguez,1,2020,72,2249,F M S,23,1802,6,3.363535486161709,6,3.363535486161709,4,5.439712628722191,37,40,4,0,12.033014222979546,7.104172067716718
ENG-Premier League,2021,Everton,Jean-Philippe Gbamin,1,2020,72,4764,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Everton,Jonjoe Kenny,1,2020,72,1084,D S,4,81,0,0.0,0,0.0,0,0.0,0,0,0,0,0.24064500629901886,0.24064500629901886
ENG-Premier League,2021,Everton,Jordan Pickford,1,2020,72,741,GK,31,2742,0,0.0,0,0.0,0,0.021773599088191986,0,1,1,0,3.714157343842089,3.692383744753897
ENG-Premier League,2021,Everton,Joshua King,1,2020,72,465,S,11,119,0,0.7881255093961954,0,0.7881255093961954,0,0.0,3,0,0,0,0.8868916016072035,0.7569960057735443
ENG-Premier League,2021,Everton,João Virgínia,1,2020,72,8366,S,1,48,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Everton,Lucas Digne,1,2020,72,1823,D M,30,2683,0,0.46404345985502005,0,0.46404345985502005,7,5.960711717605591,13,45,2,1,10.744328988716006,6.58903550170362
ENG-Premier League,2021,Everton,Mason Holgate,1,2020,72,985,D M S,28,2298,1,1.2981894947588444,1,1.2981894947588444,0,0.5711942873895168,5,8,9,0,3.7908532954752445,3.348965907469392
ENG-Premier League,2021,Everton,Michael Keane,1,2020,72,1653,D S,35,2986,3,1.5046901144087315,3,1.5046901144087315,1,1.0852534715086222,16,7,4,0,6.95178396999836,6.67562198638916
ENG-Premier League,2021,Everton,Moise Kean,1,2020,72,1304,S,2,10,0,0.02234569936990738,0,0.02234569936990738,0,0.0,1,0,0,0,0.02234569936990738,0.0
ENG-Premier League,2021,Everton,Nathan Broadhead,1,2020,72,9406,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Everton,Niels Nkounkou,1,2020,72,8109,D S,2,80,0,0.016959799453616142,0,0.016959799453616142,0,0.0,1,0,1,0,0.030957600101828575,0.013997799716889858
ENG-Premier League,2021,Everton,Richarlison,1,2020,72,6026,F M S,34,2883,7,10.670258212834597,6,9.90908919647336,3,3.3947635404765606,81,25,4,1,15.864715963602066,5.174457877874374
ENG-Premier League,2021,Everton,Robin Olsen,1,2020,72,6962,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,1,0,0.8195909857749939,0.8195909857749939
ENG-Premier League,2021,Everton,Seamus Coleman,1,2020,72,585,D M S,25,1612,0,0.8948423862457275,0,0.8948423862457275,3,1.5076254913583398,12,19,0,0,5.504018247127533,4.079465299844742
ENG-Premier League,2021,Everton,Theo Walcott,1,2020,72,503,F M S,22,1660,3,2.2806765669956803,3,2.2806765669956803,3,1.2631024159491062,29,17,0,0,5.551979128271341,2.23354927636683
ENG-Premier League,2021,Everton,Tom Davies,1,2020,72,1042,D M S,25,1433,0,0.1774021964520216,0,0.1774021964520216,1,0.9561847178265452,7,6,3,0,3.188046783208847,2.6904862616211176
ENG-Premier League,2021,Everton,Yerry Mina,1,2020,72,6521,D S,24,1941,2,1.7494332194328308,2,1.7494332194328308,0,0.019598999992012978,17,1,2,0,4.313140327110887,4.212718518450856
ENG-Premier League,2021,Fulham,Aboubakar Kamara,1,2020,228,4866,F M S,11,303,0,0.6549197994172573,0,0.6549197994172573,0,0.32896849513053894,4,6,1,1,1.1032148208469152,0.18232619762420654
ENG-Premier League,2021,Fulham,Ademola Lookman,1,2020,228,5556,F M S,34,2765,4,6.251115549355745,4,5.489946853369474,4,5.258410016074777,69,61,5,0,15.355226468294859,7.334160039201379
ENG-Premier League,2021,Fulham,Aleksandar Mitrovic,1,2020,228,773,F S,27,1369,3,5.677359725348651,2,4.155023763887584,3,2.9247109331190586,59,23,3,0,7.808299947530031,1.8494829945266247
ENG-Premier League,2021,Fulham,Alphonse Areola,1,2020,228,2310,GK,36,3240,0,0.0,0,0.0,0,0.0,0,0,2,0,3.5553304702043533,3.5553304702043533
ENG-Premier League,2021,Fulham,Antonee Robinson,1,2020,228,8940,D M S,28,2158,0,0.4677492957562208,0,0.4677492957562208,0,2.0327451694756746,10,29,4,1,7.802952338010073,6.396044296212494
ENG-Premier League,2021,Fulham,Bobby Reid,1,2020,228,6827,D F M S,33,2394,5,4.269856670405716,5,4.269856670405716,2,1.3096999023109674,34,14,7,0,8.202641465235502,3.1313828574493527
ENG-Premier League,2021,Fulham,Denis Odoi,1,2020,228,7077,D,3,270,0,0.04002569988369942,0,0.04002569988369942,0,0.05019240081310272,2,1,1,0,0.4257064014673233,0.3856807053089142
ENG-Premier League,2021,Fulham,Fabio Carvalho,1,2020,228,9501,F M S,4,255,1,0.9974309951066971,1,0.9974309951066971,0,0.5002102106809616,9,2,0,0,1.4961069524288177,0.28626900911331177
ENG-Premier League,2021,Fulham,Franck Zambo,1,2020,228,6434,M S,36,2582,0,1.438547333702445,0,1.438547333702445,3,2.301115181297064,34,28,6,0,8.766742289066315,6.624085266143084
ENG-Premier League,2021,Fulham,Harrison Reed,1,2020,228,910,M S,31,2254,0,0.2909777984023094,0,0.2909777984023094,2,1.6945229470729828,13,21,5,0,7.142019868828356,6.308453551493585
ENG-Premier League,2021,Fulham,Ivan Cavaleiro,1,2020,228,3683,D F M S,36,2477,3,5.548668167553842,2,4.026330660097301,0,2.6804727111011744,47,42,2,0,8.240887176245451,2.8567286916077137
ENG-Premier League,2021,Fulham,Joachim Andersen,1,2020,228,6314,D S,31,2732,1,1.3567860033363104,1,1.3567860033363104,1,0.45167968329042196,13,8,7,1,6.673856432549655,6.54764090757817
ENG-Premier League,2021,Fulham,Joe Bryan,1,2020,228,6834,D M S,16,658,1,0.5813569035381079,1,0.5813569035381079,0,0.27269429713487625,8,5,2,0,1.899183414876461,1.3006593212485313
ENG-Premier League,2021,Fulham,Josh Maja,1,2020,228,5587,F S,15,809,3,4.91805799305439,2,4.156888987869024,0,0.7428307086229324,21,7,0,0,4.449021954089403,0.6455444116145372
ENG-Premier League,2021,Fulham,Josh Onomah,1,2020,228,661,M S,11,368,0,0.5561954909935594,0,0.5561954909935594,0,0.032975900918245316,6,1,1,0,1.3664662055671215,0.8782036043703556
ENG-Premier League,2021,Fulham,Kenny Tete,1,2020,228,5973,D S,22,1483,0,0.2111262995749712,0,0.2111262995749712,1,0.9065475072711706,7,19,3,0,3.743922509253025,2.7555710561573505
ENG-Premier League,2021,Fulham,Marek Rodák,1,2020,228,8704,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02052750065922737,0.02052750065922737
ENG-Premier League,2021,Fulham,Mario Lemina,1,2020,228,1299,D M S,28,1706,1,1.2436586385592818,1,1.2436586385592818,0,1.1261271238327026,19,12,5,0,4.9531535636633635,3.294961305335164
ENG-Premier League,2021,Fulham,Maxime Le Marchand,1,2020,228,3304,D S,2,118,0,0.009506329894065857,0,0.009506329894065857,0,0.0,1,0,2,0,0.2469170093536377,0.2469170093536377
ENG-Premier League,2021,Fulham,Michael Hector,1,2020,228,5274,D S,4,266,0,0.08639729768037796,0,0.08639729768037796,0,0.019498199224472046,1,1,2,0,0.4653735049068928,0.44587551429867744
ENG-Premier League,2021,Fulham,Neeskens Kebano,1,2020,228,6840,M S,5,112,0,0.2724295035004616,0,0.2724295035004616,0,0.0,6,0,0,0,0.24167200177907944,0.02052750065922737
ENG-Premier League,2021,Fulham,Ola Aina,1,2020,228,725,D M,31,2683,2,0.8479759693145752,2,0.8479759693145752,1,1.5527279768139124,14,15,3,0,6.773147820495069,6.120470190420747
ENG-Premier League,2021,Fulham,Terence Kongolo,1,2020,228,6067,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3735769987106323,0.3735769987106323
ENG-Premier League,2021,Fulham,Tim Ream,1,2020,228,7184,D,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8088045045733452,0.8088045045733452
ENG-Premier League,2021,Fulham,Tom Cairney,1,2020,228,6835,M S,10,762,1,0.5839640917256474,1,0.5839640917256474,1,0.9888519793748856,12,17,2,0,3.385561529546976,2.849907993339002
ENG-Premier League,2021,Fulham,Tosin Adarabioyo,1,2020,228,5590,D,33,2955,0,1.560731110163033,0,1.560731110163033,0,0.3087306385859847,18,5,1,0,5.666260660625994,5.607973066158593
ENG-Premier League,2021,Fulham,Tyrese Francois,1,2020,228,9552,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2021,Leeds,Diego Llorente,1,2020,245,2163,D S,15,1208,1,0.9071680884808302,1,0.9071680884808302,0,0.461230605840683,8,4,1,0,3.1332230530679226,2.109321676194668
ENG-Premier League,2021,Leeds,Ezgjan Alioski,1,2020,245,8722,D M S,36,2475,2,1.7466123420745134,2,1.7466123420745134,3,3.3327511874958873,25,28,7,0,13.478348550386727,9.6862708395347
ENG-Premier League,2021,Leeds,Gaetano Berardi,1,2020,245,9423,D S,2,113,0,0.07476060092449188,0,0.07476060092449188,0,0.0,1,0,0,0,0.23127800226211548,0.23127800226211548
ENG-Premier League,2021,Leeds,Hélder Costa,1,2020,245,3428,M S,22,1152,3,2.5981543734669685,3,2.5981543734669685,3,0.628333006054163,16,7,0,0,4.516008350998163,2.2073273733258247
ENG-Premier League,2021,Leeds,Ian Poveda-Ocampo,1,2020,245,8723,S,14,322,0,0.6604134887456894,0,0.6604134887456894,0,1.2583118923939764,5,5,0,0,2.0228541851975024,0.10412959847599268
ENG-Premier League,2021,Leeds,Illan Meslier,1,2020,245,8715,GK,35,3150,0,0.0,0,0.0,0,0.042197298258543015,0,1,0,0,5.929297365248203,5.887099362909794
ENG-Premier League,2021,Leeds,Jack Harrison,1,2020,245,8720,M S,36,2871,8,6.254035193473101,8,6.254035193473101,8,7.523063641041517,46,59,2,0,19.397482879459858,8.035575471818447
ENG-Premier League,2021,Leeds,Jamie Shackleton,1,2020,245,8721,D M S,13,446,0,0.0,0,0.0,0,0.1208777017891407,0,2,0,0,2.193703718483448,2.193703718483448
ENG-Premier League,2021,Leeds,Kalvin Phillips,1,2020,245,8719,M S,29,2435,1,0.38862279802560806,1,0.38862279802560806,2,3.233059170655906,15,35,10,0,8.95923120714724,7.5506361443549395
ENG-Premier League,2021,Leeds,Kiko Casilla,1,2020,245,2259,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.26956919580698013,0.26956919580698013
ENG-Premier League,2021,Leeds,Leif Davis,1,2020,245,8919,S,2,28,0,0.0,0,0.0,0,0.0,0,0,0,0,0.23299899697303772,0.23299899697303772
ENG-Premier League,2021,Leeds,Liam Cooper,1,2020,245,8816,D,25,2189,1,2.0945085920393467,1,2.0945085920393467,0,0.0,15,0,4,1,7.379914786666632,7.379914786666632
ENG-Premier League,2021,Leeds,Luke Ayling,1,2020,245,8716,D M,38,3400,0,1.4397514276206493,0,1.4397514276206493,0,2.9888545349240303,24,26,7,0,14.196262124925852,11.884363940916955
ENG-Premier League,2021,Leeds,Mateusz Klich,1,2020,245,4381,M S,35,2404,4,2.9999594227410853,2,1.4776212074793875,5,3.650848997756839,36,44,6,0,14.608116365969181,10.386437094770372
ENG-Premier League,2021,Leeds,Niall Huggins,1,2020,245,9219,S,1,35,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4292359948158264,0.4292359948158264
ENG-Premier League,2021,Leeds,Pablo Hernández,1,2020,245,2164,M S,16,403,0,1.4201891627162695,0,1.4201891627162695,2,0.860271792858839,15,6,1,0,4.210413367021829,2.0219520539976656
ENG-Premier League,2021,Leeds,Pascal Struijk,1,2020,245,8717,D M S,27,2073,1,2.0286722974851727,1,2.0286722974851727,0,0.10804758127778769,13,4,3,0,6.597728695720434,6.550255294889212
ENG-Premier League,2021,Leeds,Patrick Bamford,1,2020,245,822,F S,38,3085,17,18.40186234563589,15,16.879525646567345,7,3.782248348928988,107,30,3,0,23.394968066364527,4.13179549202323
ENG-Premier League,2021,Leeds,Raphinha,1,2020,245,8026,M S,30,2369,6,6.219142932444811,6,6.219142932444811,9,9.524861674755812,67,65,3,0,16.79277704656124,6.679692381992936
ENG-Premier League,2021,Leeds,Robin Koch,1,2020,245,6273,D M S,17,1124,0,0.5145202986896038,0,0.5145202986896038,0,0.12580826226621866,9,4,1,0,4.677589327096939,4.523157007992268
ENG-Premier League,2021,Leeds,Rodrigo,1,2020,245,2381,F M S,26,1285,7,5.755638722330332,7,5.755638722330332,2,3.200528811663389,46,31,3,0,10.815974995493889,4.34865191206336
ENG-Premier League,2021,Leeds,Stuart Dallas,1,2020,245,8718,D M,38,3412,8,4.457073759287596,8,4.457073759287596,2,2.084682686254382,48,26,7,0,18.53434094041586,13.809801509603858
ENG-Premier League,2021,Leeds,Tyler Roberts,1,2020,245,1014,F M S,27,1334,1,1.8854893743991852,1,1.8854893743991852,2,2.5291487146168947,26,15,3,0,7.462028859183192,3.5038947202265263
ENG-Premier League,2021,Leicester,Ayoze Pérez,1,2020,75,770,F M S,25,1326,2,4.036575708538294,2,4.036575708538294,1,1.2486079968512058,31,23,2,0,9.872756661847234,6.759955529123545
ENG-Premier League,2021,Leicester,Caglar Söyüncü,1,2020,75,5264,D S,23,1802,1,0.5392078021541238,1,0.5392078021541238,0,0.3269755970686674,10,7,2,0,7.39042928814888,7.3686622977256775
ENG-Premier League,2021,Leicester,Cengiz Ünder,1,2020,75,6162,M S,9,259,0,0.25260320119559765,0,0.25260320119559765,2,1.6640292070806026,9,6,0,0,2.688688376918435,1.0227029919624329
ENG-Premier League,2021,Leicester,Christian Fuchs,1,2020,75,749,D S,9,703,0,0.07373149879276752,0,0.07373149879276752,0,0.01301559992134571,4,1,4,0,2.7238509003072977,2.6655489802360535
ENG-Premier League,2021,Leicester,Daniel Amartey,1,2020,75,759,D S,12,714,1,0.5421725064516068,1,0.5421725064516068,0,0.0,3,0,2,0,2.5317340046167374,2.4568770080804825
ENG-Premier League,2021,Leicester,Demarai Gray,1,2020,75,762,S,1,17,0,0.057972099632024765,0,0.057972099632024765,0,0.0,1,0,0,0,0.027033399790525436,0.027033399790525436
ENG-Premier League,2021,Leicester,Dennis Praet,1,2020,75,1234,M S,15,730,1,0.43896859884262085,1,0.43896859884262085,1,1.2158559188246727,8,7,0,0,2.111918618902564,1.2916930802166462
ENG-Premier League,2021,Leicester,Hamza Choudhury,1,2020,75,6418,M S,10,312,0,0.447797492146492,0,0.447797492146492,0,0.0,4,0,1,0,2.327859029173851,1.9456680417060852
ENG-Premier League,2021,Leicester,Harvey Barnes,1,2020,75,6681,F M S,25,1954,9,6.697317669168115,9,6.697317669168115,4,1.7716885916888714,56,26,0,0,8.893779151141644,1.594841817393899
ENG-Premier League,2021,Leicester,Islam Slimani,1,2020,75,1682,S,1,17,0,0.10036899894475937,0,0.10036899894475937,0,0.07683449983596802,1,1,0,0,0.17720399796962738,0.0
ENG-Premier League,2021,Leicester,James Justin,1,2020,75,7753,D,23,2070,2,1.517482303082943,2,1.517482303082943,1,2.0591367334127426,9,19,4,0,7.6656622514128685,5.505036529153585
ENG-Premier League,2021,Leicester,James Maddison,1,2020,75,6818,M S,31,2123,8,3.8275705073028803,8,3.8275705073028803,5,5.386723550967872,75,50,4,0,11.743434881791472,6.07312859967351
ENG-Premier League,2021,Leicester,Jamie Vardy,1,2020,75,755,F S,34,2848,15,19.942946769297123,7,13.09242221340537,9,5.08788326010108,82,28,1,0,18.22790863364935,2.412587182596326
ENG-Premier League,2021,Leicester,Jonny Evans,1,2020,75,807,D,28,2483,2,1.855712991207838,2,1.855712991207838,2,0.5386304911226034,8,10,7,0,8.73060917109251,7.942962162196636
ENG-Premier League,2021,Leicester,Kasper Schmeichel,1,2020,75,745,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,0,0,3.8688182500191033,3.8688182500191033
ENG-Premier League,2021,Leicester,Kelechi Iheanacho,1,2020,75,620,F S,25,1452,12,9.048603574745357,12,8.287429581396282,2,3.5340976137667894,59,28,1,0,13.961564272642136,3.4299194402992725
ENG-Premier League,2021,Leicester,Luke Thomas,1,2020,75,8562,D M S,14,982,1,0.2702021040022373,1,0.2702021040022373,0,0.947651319205761,7,7,2,0,2.1523557733744383,1.729158366099
ENG-Premier League,2021,Leicester,Marc Albrighton,1,2020,75,753,D M S,31,1731,1,1.246731299906969,1,1.246731299906969,5,4.036377124488354,21,38,2,0,8.017674952745438,5.142706813290715
ENG-Premier League,2021,Leicester,Nampalys Mendy,1,2020,75,1785,M S,23,1463,0,0.07761360052973032,0,0.07761360052973032,1,0.18315480276942253,4,5,5,0,3.4879588214680552,3.3244200833141804
ENG-Premier League,2021,Leicester,Ricardo Pereira,1,2020,75,3303,D M S,15,954,0,0.36339329183101654,0,0.36339329183101654,1,0.7606751918792725,7,10,3,0,4.405816070735455,3.7367751225829124
ENG-Premier League,2021,Leicester,Sidnei Tavares,1,2020,75,9395,M S,2,84,0,0.02079850062727928,0,0.02079850062727928,0,0.0,1,0,0,0,0.02079850062727928,0.0
ENG-Premier League,2021,Leicester,Thakgalo Leshabela,1,2020,75,9311,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,1.0024700164794922,1.0024700164794922
ENG-Premier League,2021,Leicester,Timothy Castagne,1,2020,75,6157,D M,27,2349,2,1.6002667360007763,2,1.6002667360007763,3,2.3069622721523046,8,21,1,0,8.445917386561632,6.60623169131577
ENG-Premier League,2021,Leicester,Wes Morgan,1,2020,75,748,S,3,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14461299777030945,0.14461299777030945
ENG-Premier League,2021,Leicester,Wesley Fofana,1,2020,75,7589,D S,28,2274,0,1.376329679042101,0,1.376329679042101,0,0.28285560198128223,11,6,7,0,7.294463628903031,7.199465861544013
ENG-Premier League,2021,Leicester,Wilfred Ndidi,1,2020,75,5545,D M S,26,2181,1,0.5960322907194495,1,0.5960322907194495,4,1.3334988076239824,16,16,6,0,10.230051901191473,8.725674789398909
ENG-Premier League,2021,Leicester,Youri Tielemans,1,2020,75,5956,M S,38,3359,6,4.168200260028243,4,2.6458662804216146,4,3.31225230358541,48,49,6,0,18.975331887602806,14.945476435124874
